student_id,age,gender,department,semester,entrance_score_pct,current_gpa,backlogs,study_hours_per_week,attendance_pct,assignment_submission_rate,family_income,fee_payment_delay_days,scholarship,lms_login_frequency_per_week,library_visits_per_month,extracurricular_participation,distance_from_home_km,commute_mode,mental_health_score,sleep_hours_per_night,disciplinary_actions,dropout
STU102159,20,Male,Computer Science,7,56.8,7.76,0,14.6,86.9,93.1,63400,35,0,15.8,8,0,7.2,Public Transport,3.7,6.2,1,0
STU102160,23,Female,Mechanical Engineering,2,51.7,4.84,1,22.5,91.7,94.0,60000,21,0,6.6,9,0,6.2,Bicycle,6.6,5.1,0,0
STU102161,19,Female,Civil Engineering,6,95.3,7.47,0,19.0,89.2,94.0,60000,28,0,12.7,10,1,0.2,Own Vehicle,4.1,5.7,1,1
STU102162,20,Male,Computer Science,8,73.9,8.67,0,14.5,85.6,83.8,90400,44,0,8.2,8,1,29.3,Public Transport,5.9,6.0,0,0
STU102163,24,Male,Mechanical Engineering,6,60.1,2.73,3,12.7,83.8,83.1,118900,19,0,9.0,4,1,14.5,Own Vehicle,9.1,7.5,2,1
STU102164,24,Female,Electrical Engineering,6,75.5,5.82,0,14.7,89.8,99.4,60000,60,0,12.1,11,0,8.6,Walking,5.2,4.6,0,0
STU102165,24,Male,Civil Engineering,2,96.3,10.0,0,14.8,92.7,68.6,90000,57,0,5.0,5,1,6.3,Walking,7.0,5.8,0,0
STU102166,20,Female,Electrical Engineering,6,77.4,5.97,0,32.6,58.6,85.0,134600,30,0,5.0,10,1,11.4,Hostel,7.6,6.9,0,0
STU102167,23,Male,Computer Science,6,36.6,6.84,0,4.8,73.5,41.3,60000,39,0,14.3,0,0,30.4,Public Transport,4.8,7.2,0,0
STU102168,24,Female,Civil Engineering,1,100.0,9.26,0,8.5,57.3,96.1,60000,20,0,6.6,11,0,55.2,Walking,4.6,9.9,1,0
STU102169,24,Male,Business Administration,3,47.8,5.91,0,7.5,84.6,73.3,60000,22,0,16.4,2,0,12.2,Hostel,8.6,8.4,0,1
STU102170,18,Male,Civil Engineering,8,67.5,7.54,0,16.9,100.0,73.7,87900,22,0,1.1,0,1,1.0,Own Vehicle,6.7,8.6,0,0
STU102171,23,Male,Mechanical Engineering,8,56.4,4.51,0,16.6,92.5,83.2,60000,20,0,14.7,0,1,71.8,Hostel,7.1,4.5,0,0
STU102172,24,Male,Mechanical Engineering,2,61.1,4.11,1,11.0,70.0,92.3,60000,19,0,9.6,6,0,9.1,Own Vehicle,6.5,6.9,0,1
STU102173,23,Male,Computer Science,6,73.4,5.69,0,21.3,87.1,100.0,63100,28,0,9.5,15,1,1.0,Walking,6.3,7.3,1,1
STU102174,19,Female,Electrical Engineering,5,45.1,2.03,2,17.6,81.9,57.7,125000,35,0,9.9,5,1,49.9,Public Transport,6.5,4.9,0,0
STU102175,23,Male,Mechanical Engineering,5,68.9,5.41,0,21.6,83.3,72.3,60000,48,0,2.8,5,0,35.3,Bicycle,4.0,6.2,3,1
STU102176,18,Male,Civil Engineering,5,83.8,6.69,1,23.4,60.3,86.4,60000,42,0,15.2,9,1,12.4,Bicycle,6.9,7.6,0,0
STU102177,21,Male,Mechanical Engineering,7,59.9,7.49,0,0.1,98.4,74.1,60000,18,0,7.8,3,0,62.8,Walking,4.7,7.6,0,0
STU102178,22,Male,Business Administration,4,53.3,5.21,0,19.8,63.5,97.5,72800,37,0,5.8,5,0,13.5,Bicycle,10.0,8.2,0,1
STU102179,21,Female,Civil Engineering,5,68.3,9.25,0,6.0,74.9,82.5,60000,19,0,20.8,4,1,2.9,Own Vehicle,7.9,6.7,0,0
STU102180,22,Female,Computer Science,6,65.9,1.82,1,16.7,91.9,96.3,60000,27,0,7.9,13,0,73.8,Walking,7.0,5.8,0,0
STU102181,19,Male,Civil Engineering,5,62.9,3.08,1,14.5,73.3,79.3,60000,30,0,5.3,6,1,30.6,Bicycle,4.2,7.3,2,1
STU102182,22,Female,Civil Engineering,8,55.7,3.89,3,14.8,76.6,87.2,60000,18,0,12.9,8,0,48.6,Own Vehicle,8.5,6.8,1,0
STU102183,22,Female,Computer Science,2,76.2,8.49,0,6.6,81.7,70.6,60000,26,0,11.3,3,0,6.7,Bicycle,5.6,7.1,0,0
STU102184,22,Other,Mechanical Engineering,8,77.1,6.0,0,22.2,80.9,100.0,60000,32,0,15.0,1,0,28.1,Own Vehicle,7.7,4.1,1,0
STU102185,20,Male,Business Administration,6,57.2,2.23,3,6.0,77.1,53.5,93600,19,0,9.2,8,1,19.9,Public Transport,4.9,6.5,1,1
STU102186,20,Male,Mechanical Engineering,8,58.9,4.32,0,20.3,83.0,74.4,60000,23,0,14.8,7,0,19.8,Public Transport,2.8,7.1,1,0
STU102187,19,Male,Mechanical Engineering,3,71.6,3.81,2,5.0,78.0,59.7,67900,99,0,19.5,10,0,32.4,Public Transport,8.1,6.5,0,1
STU102188,21,Female,Electrical Engineering,4,58.4,2.44,2,14.9,64.5,93.0,60000,19,0,5.4,2,0,15.1,Public Transport,7.5,6.3,1,1
STU102189,22,Female,Computer Science,1,72.1,8.97,0,27.6,58.3,93.1,60000,19,0,7.7,5,1,0.5,Public Transport,5.9,6.3,0,0
STU102190,20,Male,Electrical Engineering,8,87.6,6.45,0,31.5,94.0,66.7,60300,19,0,2.0,0,0,18.5,Walking,10.0,5.4,0,0
STU102191,20,Male,Electronics & Communication,7,69.3,5.82,1,3.7,93.1,98.0,107600,17,0,11.5,4,1,53.2,Walking,6.5,7.6,0,0
STU102192,20,Female,Business Administration,3,55.4,4.29,1,10.1,83.2,72.5,120400,17,0,10.2,0,1,16.4,Own Vehicle,9.0,6.1,0,0
STU102193,19,Female,Civil Engineering,1,74.7,5.57,2,11.3,81.6,86.8,60000,22,0,15.5,4,0,8.4,Walking,3.1,3.2,0,0
STU102194,22,Male,Electronics & Communication,6,67.9,4.08,2,30.8,64.2,90.3,60000,22,0,9.1,11,0,4.1,Public Transport,5.7,5.7,0,1
STU102195,23,Female,Civil Engineering,6,68.2,4.96,1,14.5,44.4,79.3,62000,43,0,9.2,2,0,35.6,Walking,5.5,5.5,0,1
STU102196,20,Male,Civil Engineering,5,75.7,6.6,1,22.5,75.0,96.6,216700,20,0,10.6,2,0,26.6,Walking,4.5,6.1,0,0
STU102197,24,Male,Mechanical Engineering,2,78.3,8.53,0,17.1,53.4,82.8,60000,22,0,8.8,5,0,17.9,Public Transport,4.9,5.7,0,0
STU102198,21,Male,Computer Science,8,70.4,7.15,0,6.6,82.6,90.1,96900,31,0,11.8,5,0,36.1,Public Transport,6.8,6.4,0,1
STU102199,19,Female,Mechanical Engineering,4,69.3,3.59,3,2.0,93.8,74.9,60000,35,0,9.9,9,1,16.1,Walking,5.6,6.8,2,1
STU102200,20,Other,Business Administration,6,94.8,9.16,0,10.7,71.4,57.0,60000,18,0,12.7,0,0,76.3,Public Transport,6.3,5.5,0,0
STU102201,18,Male,Civil Engineering,7,84.4,7.51,0,31.2,72.2,83.1,141700,17,0,8.9,0,0,10.3,Hostel,5.7,6.6,0,1
STU102202,18,Male,Electronics & Communication,5,80.0,5.4,1,16.8,64.4,69.9,60000,22,0,12.4,6,0,3.9,Walking,8.5,7.4,0,1
STU102203,20,Male,Computer Science,1,71.6,6.02,0,22.4,80.6,100.0,60000,25,0,13.1,12,0,1.0,Bicycle,4.1,6.0,0,0
STU102204,21,Male,Electrical Engineering,8,57.9,5.55,0,5.1,79.5,64.5,68100,32,0,8.4,5,0,27.2,Own Vehicle,6.6,7.4,0,1
STU102205,23,Male,Electrical Engineering,6,83.5,6.76,0,12.7,65.7,100.0,60000,22,0,9.6,7,0,37.9,Walking,5.7,8.2,1,1
STU102206,18,Male,Mechanical Engineering,8,71.7,6.51,1,20.5,91.3,80.3,60000,27,0,8.7,5,1,22.8,Bicycle,5.3,5.3,0,0
STU102207,23,Male,Business Administration,5,63.1,3.67,2,7.4,100.0,87.1,60000,18,0,3.1,8,0,6.0,Bicycle,2.0,6.9,0,0
STU102208,19,Male,Mechanical Engineering,8,67.1,8.56,0,14.6,96.7,64.3,60000,48,0,7.6,4,0,5.5,Walking,6.1,9.1,1,1
STU102209,18,Male,Civil Engineering,7,58.4,1.59,1,8.8,77.0,78.4,61100,38,0,13.4,5,1,37.9,Bicycle,5.0,6.8,0,1
STU102210,22,Female,Civil Engineering,2,82.7,7.54,0,20.8,78.3,75.0,60000,18,0,14.2,12,1,21.0,Public Transport,7.3,5.4,0,0
STU102211,23,Male,Mechanical Engineering,2,78.2,6.84,0,17.8,72.8,100.0,165500,18,0,11.7,10,0,35.9,Walking,10.0,7.1,1,0
STU102212,22,Female,Business Administration,2,72.2,6.8,0,19.8,72.5,74.7,60000,48,0,4.9,3,1,36.0,Walking,6.5,6.3,0,0
STU102213,18,Female,Electrical Engineering,7,69.5,4.43,0,21.1,93.4,100.0,60000,19,0,14.9,3,1,16.4,Own Vehicle,7.6,4.9,1,1
STU102214,18,Female,Computer Science,2,61.8,6.82,0,13.4,94.0,100.0,109800,27,0,19.3,3,0,45.4,Public Transport,5.0,6.3,0,0
STU102215,20,Male,Electronics & Communication,4,44.4,3.38,0,22.0,63.6,100.0,60000,20,0,13.0,1,0,26.0,Bicycle,7.0,5.0,0,1
STU102216,21,Male,Civil Engineering,7,53.0,2.35,1,10.9,83.6,74.1,60000,19,0,9.6,3,0,6.7,Walking,6.3,4.4,0,0
STU102217,24,Female,Electrical Engineering,4,61.1,3.14,1,19.4,94.1,100.0,60000,28,0,5.3,5,0,2.6,Bicycle,4.7,7.6,0,0
STU102218,20,Male,Business Administration,1,59.3,4.94,0,1.2,75.1,100.0,60000,25,0,9.9,2,0,18.9,Own Vehicle,4.8,3.5,0,0
STU102219,19,Male,Computer Science,3,73.5,3.32,2,9.8,74.0,86.5,60000,19,0,6.7,8,0,25.8,Public Transport,7.3,8.3,0,1
STU102220,24,Male,Electrical Engineering,1,79.7,9.26,0,31.2,89.7,78.0,167800,21,0,9.0,0,0,31.4,Bicycle,5.3,7.2,1,0
STU102221,19,Male,Computer Science,4,68.5,7.15,0,19.3,90.1,72.1,146900,44,0,16.4,1,1,30.4,Public Transport,4.4,8.4,0,0
STU102222,18,Male,Electrical Engineering,6,86.9,9.88,0,19.3,86.0,92.1,84000,22,0,14.4,8,0,49.9,Hostel,9.3,8.7,2,0
STU102223,20,Female,Electronics & Communication,5,60.6,7.6,0,9.2,83.6,86.0,99700,25,0,8.3,13,0,1.8,Hostel,9.6,8.0,0,0
STU102224,20,Male,Electronics & Communication,6,68.4,4.91,0,7.3,85.4,87.7,65900,24,0,10.4,7,0,15.0,Public Transport,4.7,5.9,1,0
STU102225,22,Male,Civil Engineering,1,69.4,4.16,1,13.1,74.6,62.8,60000,18,0,9.6,2,1,15.6,Bicycle,8.7,5.7,0,0
STU102226,24,Female,Business Administration,7,83.1,2.36,4,14.5,58.4,77.5,131400,32,0,6.2,1,0,16.1,Own Vehicle,2.6,6.6,0,1
STU102227,24,Male,Computer Science,4,71.3,5.05,0,28.4,58.2,100.0,60000,36,0,3.3,4,0,154.3,Own Vehicle,4.5,7.8,1,1
STU102228,20,Female,Civil Engineering,3,71.6,8.55,0,22.1,88.3,97.2,87600,23,0,14.1,11,1,67.9,Own Vehicle,4.2,9.0,2,0
STU102229,24,Male,Computer Science,6,50.1,2.69,2,15.8,78.5,74.8,60000,20,0,15.1,8,0,23.6,Own Vehicle,5.4,5.2,0,1
STU102230,22,Male,Business Administration,2,59.2,4.4,4,15.5,80.4,75.4,60000,38,0,5.4,1,0,17.2,Public Transport,5.8,7.6,1,1
STU102231,18,Female,Civil Engineering,4,83.2,5.76,2,20.3,65.4,59.0,67700,25,0,5.9,7,0,8.2,Hostel,3.8,6.6,0,1
STU102232,24,Male,Electronics & Communication,4,45.1,4.21,4,5.8,75.4,67.0,166100,41,0,12.9,11,1,5.1,Public Transport,4.8,6.6,0,1
STU102233,18,Male,Civil Engineering,2,86.1,8.95,0,1.6,81.1,79.9,115500,25,0,6.7,10,0,12.1,Walking,4.7,7.3,1,0
STU102234,22,Female,Mechanical Engineering,8,76.0,3.62,3,20.2,93.4,88.5,60100,21,0,1.9,11,1,7.1,Own Vehicle,6.7,3.2,0,0
STU102235,23,Female,Electronics & Communication,3,61.0,2.73,1,15.5,90.4,72.4,60000,31,0,7.4,9,1,27.3,Walking,6.6,6.5,0,1
STU102236,19,Female,Business Administration,1,60.0,7.18,0,5.8,69.6,69.5,78300,21,0,16.8,0,1,49.7,Own Vehicle,9.4,4.9,1,0
STU102237,19,Male,Electrical Engineering,4,92.8,8.59,0,0.3,87.1,96.4,111200,31,0,7.4,2,1,73.8,Own Vehicle,3.0,7.5,1,0
STU102238,21,Male,Business Administration,8,86.9,6.54,0,21.3,69.5,78.7,60000,22,0,6.8,12,0,9.6,Bicycle,8.9,6.9,1,0
STU102239,24,Female,Electronics & Communication,6,68.6,8.22,0,11.3,43.4,72.4,60000,62,0,7.6,4,0,117.4,Own Vehicle,8.2,8.7,0,1
STU102240,19,Male,Computer Science,6,71.6,3.55,1,17.8,100.0,95.2,60000,18,0,3.8,0,1,4.2,Walking,5.5,8.4,1,1
STU102241,22,Male,Business Administration,8,62.2,6.47,0,13.2,74.8,91.9,60000,37,0,3.4,8,0,9.5,Bicycle,5.6,5.7,1,1
STU102242,21,Female,Electrical Engineering,1,71.6,5.62,1,14.8,93.1,79.9,60000,27,0,8.3,10,1,44.0,Own Vehicle,7.1,6.9,0,1
STU102243,18,Male,Civil Engineering,5,61.9,5.92,0,10.9,70.7,79.7,60000,22,0,3.0,5,0,19.3,Public Transport,8.6,8.6,1,0
STU102244,22,Male,Computer Science,3,69.1,1.71,4,14.5,62.7,82.7,60000,42,0,6.4,8,0,74.5,Hostel,1.6,7.1,0,1
STU102245,23,Male,Electrical Engineering,6,91.7,6.92,0,19.0,72.3,93.1,60000,30,0,11.3,2,0,6.2,Hostel,5.6,7.4,1,1
STU102246,22,Male,Civil Engineering,7,68.9,6.69,0,13.1,83.5,88.1,69700,27,0,11.9,4,1,21.3,Bicycle,7.4,8.6,0,0
STU102247,19,Female,Electronics & Communication,1,57.4,4.49,1,12.7,81.0,84.8,60000,24,0,8.9,0,0,50.9,Public Transport,6.6,8.4,0,1
STU102248,19,Female,Electronics & Communication,2,53.6,6.3,1,19.3,85.5,73.9,60000,37,0,3.6,1,0,63.2,Bicycle,6.3,6.8,2,0
STU102249,20,Male,Mechanical Engineering,8,71.5,7.68,0,19.7,73.1,76.8,62200,29,0,7.9,11,1,16.7,Hostel,3.3,7.9,0,0
STU102250,21,Male,Electronics & Communication,4,60.9,3.34,1,7.0,79.1,80.4,60000,23,0,11.3,0,0,61.4,Hostel,5.5,7.7,1,1
STU102251,21,Male,Computer Science,3,73.0,7.16,0,14.8,68.2,70.6,136100,26,0,13.1,4,0,6.1,Hostel,5.8,8.8,0,0
STU102252,19,Male,Business Administration,2,50.6,2.46,1,11.3,99.1,66.8,85900,21,0,8.2,3,0,4.0,Public Transport,4.7,6.7,0,0
STU102253,21,Male,Electrical Engineering,3,78.3,6.35,1,15.1,60.1,81.7,60000,21,0,6.1,8,0,21.0,Walking,8.7,8.2,1,1
STU102254,20,Female,Civil Engineering,1,57.3,5.63,0,25.0,68.5,99.8,60000,18,0,10.4,0,1,6.2,Walking,5.9,6.0,0,1
STU102255,22,Male,Business Administration,2,70.6,4.31,2,17.5,71.1,49.9,76700,20,0,7.4,2,0,19.2,Own Vehicle,4.7,7.2,0,1
STU102256,23,Male,Electrical Engineering,2,65.9,6.53,0,30.1,100.0,79.1,60000,21,0,4.9,3,0,8.7,Own Vehicle,10.0,7.7,0,0
STU102257,22,Other,Mechanical Engineering,1,90.6,6.44,0,16.5,90.7,89.1,60000,29,0,11.5,7,0,10.3,Hostel,7.4,7.5,0,0
STU102258,18,Male,Electronics & Communication,8,72.1,4.84,1,13.8,66.5,99.1,60000,25,0,9.7,5,1,2.8,Own Vehicle,6.8,7.0,1,1
STU102259,24,Female,Business Administration,7,93.3,8.6,0,14.9,91.5,100.0,60000,20,0,4.5,0,1,60.4,Walking,6.4,6.6,0,0
STU102260,18,Male,Electrical Engineering,8,76.7,4.8,1,16.0,85.7,79.1,104400,33,0,6.4,4,0,47.9,Public Transport,5.0,7.5,0,0
STU102261,24,Male,Civil Engineering,2,87.1,5.55,0,17.3,83.8,100.0,60000,24,0,9.1,2,0,18.3,Public Transport,4.9,7.3,0,1
STU102262,18,Female,Electrical Engineering,3,67.5,7.07,0,8.1,89.7,91.8,60000,23,0,2.4,7,1,17.6,Hostel,4.3,6.7,1,0
STU102263,21,Male,Civil Engineering,3,74.1,6.11,3,13.4,76.3,91.2,60000,21,0,5.2,5,1,5.4,Walking,5.5,7.5,0,0
STU102264,18,Male,Mechanical Engineering,5,84.6,4.44,0,9.9,82.4,69.0,137200,17,0,13.2,12,0,27.9,Walking,3.7,4.6,0,0
STU102265,18,Male,Computer Science,2,80.9,7.84,0,22.2,58.3,91.8,60000,47,0,7.6,3,0,8.6,Hostel,8.0,7.1,1,0
STU102266,22,Female,Business Administration,2,76.4,5.46,0,1.5,100.0,98.5,65100,23,0,6.0,3,1,7.2,Walking,5.3,4.4,0,1
STU102267,23,Female,Civil Engineering,8,66.1,3.04,1,16.1,72.2,72.7,82700,17,0,15.0,3,0,1.9,Bicycle,8.3,5.4,0,1
STU102268,18,Male,Mechanical Engineering,3,68.1,1.44,2,4.4,59.7,41.9,116700,22,0,10.9,5,1,9.6,Public Transport,4.7,7.0,0,1
STU102269,24,Female,Computer Science,7,83.7,8.14,0,18.0,72.9,87.2,60000,42,0,13.5,9,0,41.6,Hostel,7.1,6.5,1,1
STU102270,20,Female,Computer Science,2,86.2,5.52,0,12.2,73.5,81.8,60000,20,0,6.1,4,1,19.3,Public Transport,3.9,4.4,1,1
STU102271,20,Male,Mechanical Engineering,8,62.9,3.04,2,2.3,65.8,100.0,60000,29,0,7.8,4,0,7.4,Walking,4.9,4.1,0,0
STU102272,20,Male,Civil Engineering,6,61.1,5.91,0,21.6,90.9,76.9,76000,19,0,9.9,7,1,25.3,Bicycle,5.6,6.1,0,1
STU102273,21,Male,Electrical Engineering,7,59.2,6.02,1,0.0,92.1,72.4,162000,21,0,10.7,2,0,4.2,Own Vehicle,7.0,4.2,0,0
STU102274,19,Male,Electronics & Communication,5,80.0,5.14,1,14.8,51.1,65.4,77600,24,0,21.0,8,0,20.1,Bicycle,3.9,4.8,1,0
STU102275,20,Male,Mechanical Engineering,8,58.8,6.17,0,19.8,72.8,75.5,60000,34,0,10.4,4,0,4.3,Bicycle,9.3,5.8,0,1
STU102276,19,Male,Computer Science,3,79.8,9.67,0,24.6,73.8,100.0,100000,18,0,15.4,2,1,9.5,Own Vehicle,6.7,7.7,0,0
STU102277,18,Male,Civil Engineering,4,76.5,8.28,0,3.7,77.6,61.2,60000,18,0,21.4,0,0,33.2,Public Transport,6.6,5.0,0,0
STU102278,20,Male,Electrical Engineering,1,63.5,6.98,0,11.4,100.0,65.0,60000,43,0,18.6,1,0,71.8,Walking,3.4,3.7,0,0
STU102279,22,Female,Computer Science,2,88.8,7.6,0,22.6,68.6,84.2,60000,33,0,10.8,5,0,13.6,Hostel,7.1,8.3,0,1
STU102280,23,Male,Computer Science,7,52.5,3.49,4,23.1,95.9,100.0,60000,20,0,14.1,5,0,11.5,Bicycle,8.3,7.6,0,1
STU102281,20,Other,Electrical Engineering,3,89.9,7.1,0,24.0,78.0,96.1,60000,26,0,10.6,4,0,11.6,Public Transport,4.7,7.0,0,0
STU102282,20,Female,Civil Engineering,1,73.8,6.61,0,32.9,100.0,100.0,102000,16,0,9.8,0,0,16.9,Bicycle,5.5,6.5,0,0
STU102283,23,Female,Business Administration,3,45.1,1.6,2,11.4,72.6,75.2,60000,25,0,13.4,5,0,3.2,Hostel,5.8,9.2,1,0
STU102284,22,Female,Electrical Engineering,3,89.1,5.9,0,17.6,74.0,64.1,60000,19,0,14.4,0,0,3.0,Hostel,6.0,6.9,0,0
STU102285,23,Female,Computer Science,6,81.7,4.25,0,12.6,79.7,78.3,69700,33,0,12.5,0,1,42.6,Own Vehicle,4.5,6.6,1,1
STU102286,24,Male,Electrical Engineering,1,64.9,5.57,0,1.2,98.1,83.1,60000,19,0,9.2,10,1,0.1,Walking,7.5,6.3,1,0
STU102287,23,Female,Electrical Engineering,1,58.4,4.81,0,14.4,82.2,85.2,60000,19,0,7.6,5,0,43.7,Public Transport,9.0,7.1,1,0
STU102288,24,Male,Electrical Engineering,6,51.2,3.05,1,1.0,81.4,79.8,74700,21,0,3.6,7,0,45.4,Own Vehicle,6.4,5.6,1,1
STU102289,20,Female,Electrical Engineering,2,99.0,9.23,0,11.4,88.9,93.9,60000,20,0,10.8,11,1,14.4,Public Transport,4.9,7.9,2,0
STU102290,20,Male,Business Administration,4,58.9,3.04,3,4.7,63.2,68.3,60000,21,0,10.0,5,1,5.4,Hostel,4.0,8.2,0,1
STU102291,20,Male,Mechanical Engineering,6,54.8,3.28,4,18.1,78.7,63.1,60000,25,0,12.6,9,1,24.3,Walking,10.0,8.2,0,0
STU102292,19,Male,Civil Engineering,5,73.2,7.11,0,9.6,71.2,66.9,60000,18,0,2.7,7,1,45.7,Hostel,5.8,6.4,0,0
STU102293,23,Female,Electronics & Communication,1,50.3,5.51,0,2.5,100.0,88.1,60000,26,0,10.5,2,0,37.1,Bicycle,7.6,7.0,1,0
STU102294,23,Male,Computer Science,6,58.2,3.38,3,21.1,81.4,80.6,60000,17,0,7.8,5,0,23.8,Own Vehicle,2.9,4.8,2,1
STU102295,23,Male,Electrical Engineering,1,81.9,6.93,0,10.8,89.7,100.0,60000,22,0,9.7,2,0,0.1,Hostel,5.1,4.9,0,0
STU102296,19,Male,Mechanical Engineering,2,75.6,4.8,0,12.0,51.4,100.0,129100,32,0,16.2,8,0,51.2,Bicycle,8.6,7.5,0,1
STU102297,21,Male,Mechanical Engineering,1,65.4,4.91,1,8.2,88.4,64.9,71500,37,0,16.0,9,0,51.0,Walking,4.5,7.7,1,0
STU102298,19,Female,Computer Science,5,70.2,5.85,0,23.0,77.5,85.4,60000,18,0,15.1,0,0,15.9,Bicycle,5.0,4.2,0,0
STU102299,24,Female,Civil Engineering,6,64.7,6.07,3,16.9,55.4,75.9,65000,52,0,9.3,2,1,15.9,Hostel,6.4,4.8,2,1
STU102300,19,Male,Electrical Engineering,6,69.3,6.05,0,10.7,81.3,61.9,71400,29,0,9.1,4,1,2.3,Public Transport,5.2,5.3,0,1
STU102301,19,Male,Electrical Engineering,2,60.9,5.31,1,1.6,57.2,75.1,60000,29,0,15.6,2,0,24.5,Hostel,7.5,7.0,0,1
STU102302,21,Male,Civil Engineering,3,63.0,3.32,1,32.6,87.1,100.0,104200,22,0,18.2,4,0,40.7,Bicycle,5.2,5.9,1,0
STU102303,24,Male,Business Administration,2,62.7,5.63,2,28.9,97.1,71.5,60000,18,0,17.2,7,0,6.4,Hostel,6.2,5.0,0,0
STU102304,24,Female,Business Administration,3,61.3,5.78,0,25.1,54.9,73.0,60000,22,0,12.4,11,0,7.1,Walking,7.9,6.1,0,0
STU102305,18,Female,Business Administration,2,82.5,7.7,0,10.1,79.6,84.2,127300,20,0,10.2,3,0,0.4,Public Transport,5.7,6.1,0,0
STU102306,20,Male,Mechanical Engineering,6,79.2,5.19,1,11.5,76.2,96.7,60000,22,0,13.1,3,0,38.4,Own Vehicle,4.0,7.7,1,0
STU102307,19,Female,Computer Science,7,58.8,6.17,1,17.8,50.6,78.4,60000,24,0,13.4,7,1,9.5,Walking,5.6,6.2,2,1
STU102308,20,Male,Electrical Engineering,7,55.7,2.35,2,8.7,89.8,82.9,72000,18,0,7.2,5,1,43.0,Walking,4.4,8.4,0,1
STU102309,21,Female,Mechanical Engineering,2,68.1,4.76,0,8.1,88.8,50.7,73500,17,0,9.0,0,1,3.3,Own Vehicle,5.7,3.8,0,0
STU102310,19,Male,Electrical Engineering,1,95.9,7.23,0,25.2,100.0,93.6,131700,20,0,25.2,2,0,2.5,Own Vehicle,6.7,7.1,0,0
STU102311,18,Female,Electrical Engineering,1,57.7,2.59,4,14.6,80.9,80.3,60000,23,0,6.4,4,0,27.3,Bicycle,6.0,9.2,0,1
STU102312,21,Male,Computer Science,7,68.1,4.98,0,7.2,67.7,98.3,82100,19,0,14.3,8,0,10.1,Bicycle,8.5,6.3,0,0
STU102313,18,Female,Electrical Engineering,8,71.1,6.04,0,21.7,87.2,57.0,60000,37,0,7.4,10,1,17.3,Bicycle,4.8,6.1,0,0
STU102314,19,Male,Civil Engineering,2,68.7,2.57,0,11.0,98.0,80.5,63000,24,0,9.4,1,1,1.1,Own Vehicle,6.6,5.6,0,1
STU102315,18,Male,Mechanical Engineering,8,64.5,4.53,0,1.1,73.5,99.5,60000,20,0,5.4,2,1,9.5,Bicycle,9.4,4.6,0,1
STU102316,18,Male,Computer Science,5,83.9,3.91,1,7.1,90.4,74.6,81600,22,0,5.0,9,1,105.1,Walking,7.1,7.9,0,0
STU102317,21,Male,Civil Engineering,2,75.5,9.3,0,11.4,47.0,85.8,60000,24,0,13.1,3,0,14.0,Bicycle,8.5,5.5,1,0
STU102318,23,Male,Business Administration,3,80.1,6.75,0,16.5,100.0,78.9,89900,28,0,12.5,7,1,86.8,Own Vehicle,6.4,7.7,0,0
STU102319,23,Female,Mechanical Engineering,3,77.1,6.37,0,16.2,91.2,79.2,60000,23,0,19.2,5,0,19.7,Walking,8.2,7.0,0,0
STU102320,18,Female,Electrical Engineering,7,80.7,6.83,0,23.6,44.4,100.0,60000,22,0,10.1,5,1,40.1,Hostel,6.3,7.4,0,0
STU102321,18,Male,Electrical Engineering,2,89.0,8.09,0,13.3,85.4,63.6,60000,57,0,10.8,4,0,62.5,Bicycle,3.2,5.3,0,1
STU102322,20,Female,Mechanical Engineering,2,86.0,8.44,0,11.7,52.2,84.2,134100,29,0,9.8,10,1,31.5,Bicycle,7.8,6.9,0,0
STU102323,22,Female,Electrical Engineering,6,97.9,5.33,0,23.7,71.4,88.8,80800,31,0,5.1,0,1,6.5,Hostel,7.2,6.5,1,1
STU102324,23,Male,Business Administration,3,84.6,8.86,0,21.9,89.5,99.1,60000,18,0,12.9,4,0,2.2,Bicycle,6.8,6.7,0,0
STU102325,23,Male,Business Administration,3,62.0,6.95,0,13.5,78.1,83.2,72000,22,0,9.2,9,1,12.9,Bicycle,4.7,3.2,0,1
STU102326,20,Male,Mechanical Engineering,7,80.2,6.31,0,17.0,97.6,99.5,94100,29,0,2.8,4,0,66.6,Public Transport,9.6,7.2,0,0
STU102327,19,Male,Business Administration,8,78.5,6.09,0,11.7,80.9,84.2,61400,18,0,15.5,5,1,21.1,Walking,8.3,9.4,0,0
STU102328,18,Female,Business Administration,5,93.0,2.48,1,6.9,78.0,84.8,60000,18,0,6.7,9,0,37.7,Hostel,5.3,4.8,0,1
STU102329,19,Female,Computer Science,7,58.4,2.68,3,30.4,90.9,80.2,71500,18,0,10.5,7,0,3.7,Hostel,9.1,7.7,1,0
STU102330,18,Female,Mechanical Engineering,7,76.7,6.97,0,11.2,75.3,94.8,60000,18,0,11.8,9,1,103.3,Bicycle,9.4,6.2,0,0
STU102331,24,Male,Civil Engineering,5,61.8,6.87,0,17.1,79.6,93.1,60000,50,0,11.1,10,0,18.0,Public Transport,5.8,5.2,0,0
STU102332,19,Female,Mechanical Engineering,7,76.2,7.26,0,4.4,81.5,68.3,60000,25,0,5.0,0,0,41.0,Walking,4.9,5.6,1,0
STU102333,23,Female,Mechanical Engineering,1,67.4,5.27,1,20.2,77.6,86.3,69400,33,0,16.6,3,0,1.5,Public Transport,7.2,8.4,0,0
